filename,label
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YBuA9E-aVr7I_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YCFLwJLS5M3c_90.000_100.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YCYHI6qPvLGk_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YD_xPrIIOVX4_60.000_70.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YDcnPT6AL8sM_220.000_230.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YE3HDjCKs_u4_560.000_570.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YEXeasuSU58s_470.000_480.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YEXxcwFfovkc_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YEwXTKEutEVQ_40.000_50.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YFg1dDjcXfJY_80.000_90.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YHFA6Zjb4l4o_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YHvpcLJr75x8_500.000_510.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YIDLEE819XPQ_0.000_9.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YIoHTxECdo30_270.000_280.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YIwRfb-rPrsE_30.000_40.000.wav,"/m/0284vy3,/m/05x_td,/m/07jdr"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YJ1pq-u5ztVM_590.000_600.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YJnF8QNb33Xk_110.000_120.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YKmizok5mDVE_330.000_340.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YKuz0D6087SY_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YL9Gk0075Vas_110.000_120.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YLP990M4o-Fc_330.000_340.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YM2wJnK1C0xM_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YMCHF6xOL48k_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YMwoZeAhg4fg_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YNmgejKIt3Kk_300.000_310.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YO9rrcARz9sw_100.000_110.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YOTMAZ1M2CC0_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YOmUuQ-wTH0c_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YOtObdlVolr4_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YPesh9JUCsQw_0.000_7.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YQldW60vLJvI_90.000_100.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YQo8W01wHrC0_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YQzGIWhX5Yu4_20.000_30.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YRHfuy9GO5NA_150.000_160.000.wav,"/m/0284vy3,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YRKQUvczEN5c_150.000_160.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YRcv1zwzzJLU_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YSDpj6ama7xI_40.000_50.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YUseAC5_pJFM_210.000_220.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YVNA90QHJfY8_310.000_320.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YWHzhpdtfGQc_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YWLKViCKRJ2g_420.000_430.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YXKHH6NZswkw_120.000_130.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YZ7CAFoptmsM_210.000_220.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YZRXym93mkWQ_100.000_110.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Y_flJpCGAs5Y_220.000_230.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Ya6Wbyxd9QX8_330.000_340.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YaHJ6CB0vT-M_370.000_380.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YakBrP0wGDaA_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yb-Ie-fnaZMQ_250.000_260.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YbCGX94iQM6s_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YbigChhh4a2Y_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YcpK0clXjqeo_130.000_140.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yd1Qiy3vXbuI_410.000_420.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YdlLzIE8Gqus_19.000_29.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YdsSBumM-S1A_40.000_50.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yf9oN1_lzuko_80.000_90.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YftKCtey2B50_10.000_20.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YgP1epj76Sis_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yh-RV9reCDbY_100.000_110.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YhCESGIjoucs_10.000_20.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yh_09d0-MUno_230.000_240.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YiX5Igl64Dzo_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YidZcyV0R-MI_260.000_270.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YijD7NikL4rs_60.000_70.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YkOwb3SLq0Ms_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YlAjqNSaclaI_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YlpKX86AA3gs_60.000_70.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YmBxzExuWRM8_280.000_290.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Ymc3hluU27xY_25.000_35.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YnHU6EBub8IU_14.000_24.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YndQTcUDX9Bs_26.000_36.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Ypv60g1LIOZc_70.000_80.000.wav,"/m/0284vy3,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yqf6PadWgorw_20.000_30.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YqguVfAOVcJ8_80.000_90.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yr3-7_mF71J4_30.000_40.000.wav,"/m/0284vy3,/m/0dgbq,/m/07jdr"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YsS-ir32NCvQ_340.000_350.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YtUKiVggVl8E_260.000_270.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YuuVcEO9lfdw_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YvVrfxDjq4XY_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yvg901mF2dl8_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yw4k-qcY78uo_110.000_120.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YwxqGlk32UmM_20.000_30.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YxzITCJn8Ztc_190.000_200.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YzKFAbLrRMqw_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YzSi7Bj1VowM_400.000_410.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Y9QPv36hrfYQ_30.000_40.000.wav,"/m/05x_td,/m/0dgbq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YAl5lABaZAQw_30.000_40.000.wav,"/m/05x_td,/m/012n7d,/m/012ndj,/m/04qvtq,/m/0k4j,/m/07r04"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YB3pVCMzA66A_0.000_10.000.wav,"/m/05x_td,/m/012ndj,/m/07r04"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YBA1sXNwGq7M_30.000_40.000.wav,"/m/05x_td,/m/012ndj,/m/0dgbq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YBDTlaUbJcrI_30.000_40.000.wav,"/m/05x_td,/m/012n7d,/m/04qvtq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YBgUWb7ArWSM_30.000_40.000.wav,"/m/05x_td,/m/012ndj,/m/07r04"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YDWh88Cdr_YY_50.000_60.000.wav,"/m/05x_td,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YFFbr_ecfKz0_30.000_40.000.wav,"/m/05x_td,/m/012ndj,/m/07r04"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YFQSBImkCW14_0.000_10.000.wav,"/m/05x_td,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YI0YQWes8UyE_0.000_10.000.wav,"/m/05x_td,/m/01bjv"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YIQJSWVYa_n4_30.000_40.000.wav,"/m/05x_td,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YISmzdZE5tqc_11.000_21.000.wav,"/m/05x_td,/m/04_sv"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YIemAJcuRMvg_0.000_9.000.wav,"/m/05x_td,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YJAyrwIJQL24_30.000_40.000.wav,"/m/05x_td,/m/04_sv"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YKnvLCqcDJw8_70.000_80.000.wav,"/m/05x_td,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YL9zxCA3qWDM_40.000_50.000.wav,"/m/05x_td,/m/02mfyn,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YNG32jbMDaRo_30.000_40.000.wav,"/m/05x_td,/m/0dgbq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YNc2uldrFuZo_30.000_40.000.wav,"/m/05x_td,/m/0dgbq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YNnMH60OjZz8_20.000_30.000.wav,"/m/05x_td,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YOjdjyiStWdU_30.000_40.000.wav,"/m/05x_td,/m/012ndj,/m/07r04"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YOprAaq4nAjc_30.000_40.000.wav,"/m/05x_td,/m/04qvtq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YP_NEdZTIeCg_30.000_40.000.wav,"/m/05x_td,/m/0dgbq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YRwZP5xQZMTY_30.000_40.000.wav,"/m/05x_td,/m/0dgbq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YSeVDuj8MXZE_150.000_160.000.wav,"/m/05x_td,/m/01bjv"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YWQWUEZtm8Jw_30.000_40.000.wav,"/m/05x_td,/m/012n7d,/m/04qvtq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YYPNvmxGDqks_30.000_40.000.wav,"/m/05x_td,/m/04qvtq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YYdxdGNI_i3Y_40.000_50.000.wav,"/m/05x_td,/m/07r04"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YZLC6Unmf9GE_18.000_28.000.wav,"/m/05x_td,/m/04qvtq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YZeO56yvUlgs_30.000_40.000.wav,"/m/05x_td,/m/012ndj"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Y_pMIvJB5ciQ_70.000_80.000.wav,"/m/05x_td,/m/0k4j,/m/01bjv"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yas7PUfMJ9mw_30.000_40.000.wav,"/m/05x_td,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YbX3Dpm0DHdg_19.000_29.000.wav,"/m/05x_td,/m/012n7d,/m/07r04"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YbxSH0J7u-ug_30.000_40.000.wav,"/m/05x_td,/m/0dgbq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Ybz1dUemIvMw_10.000_20.000.wav,"/m/05x_td,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Yc7tyck8VQKo_40.000_50.000.wav,"/m/05x_td,/m/02mfyn"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/Ydfj2SkdSjXo_210.000_220.000.wav,"/m/05x_td,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YdnbRN9WeUSw_30.000_40.000.wav,"/m/05x_td,/m/0dgbq"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YfaRz2w4qSiQ_110.000_120.000.wav,"/m/05x_td,/m/0k4j"
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/unbalanced_train_segments_training_set_audio_formatted_and_segmented_downloads/YfsaCfxi_VAs_30.000_40.000.wav,"/m/05x_td,/m/0dgbq"
