filename,label
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yg9JVq7wfDIo_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YgTFCK9TuLOQ_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YhYqzr_rIIAw_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YiZgzRfa-xPQ_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yk8H8rn4NaSM_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YlKQ-I_P7TEM_20.000_30.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YnfY_zkJceDw_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YpW5SI1ZKUpA_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YpxmrmtEnROk_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yq7zzKHFWGkg_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yqu8vVFWKszA_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YstdjjG6Y5IU_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YtdRMxc4UWRk_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Ytu-cxDG2mW8_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YtxXSE7kgrc8_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YxabrKa79prM_30.000_40.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YyBVxtq9k8Sg_0.000_10.000.wav,/m/0284vy3
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y-WoudI3gGvk_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y0_gci63CtFY_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y2-h8MRSRvEg_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y3NX4HaOVBoo_240.000_250.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y9NPKQDaNCRk_0.000_6.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y9ct4w4aYWdc_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y9l9QXgsJSfo_120.000_130.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YCN0Bi4MDpA4_20.000_30.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YCU2MyVM_B48_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YCg-DWc9nPfQ_90.000_100.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YD62L3husEa0_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YGO2zKyMtBV4_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YGe_KWS-0098_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YHk7HqLBHWng_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YIpyingiCwV8_0.000_3.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YIsuh9pOuH6I_300.000_310.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YIuTfMfzkr5Y_120.000_130.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YMFxsgcZZtFs_10.000_20.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YN3osL4QmOL8_49.000_59.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YNOZsDTFLm7M_0.000_9.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YOjVY3oM1jEU_40.000_50.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YPNaLTW50fxM_60.000_70.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YTYLZuBBu8ms_0.000_10.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YUdHR1P_NIbo_110.000_120.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YYilfKdY7w6Y_60.000_70.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YYt4ZWNjvJOY_50.000_60.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YZ5M3fGT3Xjk_60.000_70.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YZauRsP1uH74_12.000_22.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Ya_6CZ2JaEuc_0.000_2.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yb7m5Kt5U7Vc_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YbIObkrK06rk_15.000_25.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YcdrjKqyDrak_420.000_430.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YckSYn557ZyE_20.000_30.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Ycs-RPPsg_ks_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yctsq33oUBT8_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YeCFUwyU9ZWA_9.000_19.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YePVb5Upev8k_40.000_50.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YfHaQPHCjyfA_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YfOVsAMJ3Yms_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yg4cA-ifQc70_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Ygjlo4evwjlE_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yi9VjpIbM3iE_410.000_420.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YieZVo7W3BQ4_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yii87iO6JboA_10.000_20.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yjko48cNdvFA_80.000_90.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YkJuvA2zmrnY_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YkUrb38hMwPs_0.000_10.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Ykm_hVyma2vo_0.000_10.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Ym1e9aOwRiDQ_0.000_9.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YmQJcObz1k_E_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Ypk75WDyNZKc_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YrhUfN81puDI_0.000_10.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YsuuYwAifIAQ_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YwDdEZ46B-tM_460.000_470.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YwHISHmuP58s_80.000_90.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YxwqIKDz1bT4_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yy4Ko6VNiqB0_30.000_40.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YyhcmPrU3QSk_61.000_71.000.wav,/m/05x_td
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y3FWHjjZGT9U_80.000_90.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y3YChVhqW42E_130.000_140.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y3YRkin3bMlQ_170.000_180.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y4APBvMmKubU_10.000_20.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y4JDah6Ckr9k_5.000_15.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y5hL1uGb4sas_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Y969Zfj4IoPk_20.000_30.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YAyfuBDN3Vdw_40.000_50.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YB-ZqhRg3km4_60.000_70.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YBDnwA3AaclE_10.000_20.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YES-rjFfuxq4_120.000_130.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YEWbZq5ruCpg_0.000_10.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YF50h9HiyC3k_40.000_50.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YF5AP8kQvogM_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YFKJuDOAumSk_20.000_30.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YGmbNjZi4xBw_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YH7lOMlND9dc_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YHu8lxbHYaqg_40.000_50.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YIziTYkSwq9Q_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YJcO2TTtiplA_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YKKx7dWRg8s8_8.000_18.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YKf9Kr69mwOA_14.000_24.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YL535vIV3ED4_40.000_50.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YLOjT44tFx1A_0.000_10.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YMxn2FKuNwiI_20.000_30.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YNkqx09b-xyI_70.000_80.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YQNKo1W1WRbc_22.000_32.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YR0VxYDfjyAU_60.000_70.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YTJ58vMpSy1w_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YToU1kRagUjY_0.000_10.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YTrQGIZqrW0s_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YULFhHR0OLSE_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YULS3ffQkCW4_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YU_9NuNORYQM_1.000_11.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YUkCEuwYUW8c_110.000_120.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YWak5QxsS-QU_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YXzE7mp3pVik_0.000_10.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YY-4dtrP-RNo_7.000_17.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YZltlj0fDeS4_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YcB1jkzgH2es_150.000_160.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YeIMjkADTWzA_60.000_70.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YeL7s5CoW0UA_0.000_7.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yi9VjpIbM3iE_410.000_420.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YiWl-5LNURFc_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YiX34nDCq9NU_10.000_20.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yii87iO6JboA_10.000_20.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yl6_h_YHuTbY_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YlhedRVb85Fk_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YmonelE7hnwI_20.000_30.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yo2CmtHNUrXg_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YpXX6cK4xtiY_11.000_21.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YstnVta2ip9g_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YuvuVg9Cl0n0_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YvF2zXcbADUk_20.000_30.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YvN7dJyt-nj0_20.000_30.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/Yw8Md65mE5Vc_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YySqfMcFk5LM_30.000_40.000.wav,/m/02mfyn
/mnt/svar_trusted/tchen/pin_drop_task/audio_2017/evaluation_set_formatted_audio_segments/YysNK5RVF3Zw_0.000_10.000.wav,/m/02mfyn
